FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,ARM,Armenia,WB_EWSA_AS_4541,Interannual variability (WRI),_T,Total,IX_0T5,Score 0-5,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,
A,Annual,ARM,Armenia,WB_EWSA_AS_4542,Seasonal variability (WRI),_T,Total,IX_0T5,Score 0-5,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,
A,Annual,ARM,Armenia,WB_EWSA_AS_4550,Water Stress (SDG 6.4.2),_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.514827517,60.17752673,51.059108332,45.935041356,37.320960258,40.225943111,39.661085334,37.744603591,34.819447246,34.96066169,39.862820254,50.494250555,55.900746419,57.030461973,60.762557999,57.958442606,49.707484366,42.909017551,49.182973573,59.330240065,59.612668953,57.69618721,65.987492435,64.171878152,57.89792213,54.750857373,57.79705467,57.090982449,59.854750857,61.972967521,
A,Annual,ARM,Armenia,WB_EWSA_JMP_DW_BS,Basic and safely managed drinking water coverage (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.98146057128906,13.12934112548828,13.28529071807861,13.44495677947998,13.60610294342041,13.76870346069336,13.93283557891846,14.09844303131104,14.26558876037598,14.58047866821289,14.89732551574707,15.21614074707031,15.53693389892578,15.85990238189697,16.17952728271484,16.44635009765625,16.59461975097656,16.74294853210449,16.95499038696289,17.10532379150391,17.25569725036621,17.4061164855957,17.55658149719238,
A,Annual,ARM,Armenia,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),RUR,Rural area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.50467541241278,74.80240245361574,76.10012949481916,77.39785653602212,78.69558357722553,79.9933106184285,81.29103765963191,82.58876470083487,83.88649174203829,85.18421878324125,86.48194582444467,87.77967286564763,89.07739990685104,90.375126948054,91.67285398925696,92.97058103046038,94.26830807166334,95.56603511286676,96.86376215406972,98.16148919527312,99.4592162364761,100.0,100.0,
A,Annual,ARM,Armenia,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),URB,Urban area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.28072980866432,97.41582792284952,97.55092603703474,97.68602415122,97.82112226540522,97.95622037959043,98.0913184937757,98.22641660796091,98.36151472214613,98.49661283633134,98.6317109505166,98.76680906470182,98.90190717888704,99.0370052930723,99.17210340725752,99.30720152144272,99.442299635628,99.5773977498132,99.7124958639984,99.84759397818368,99.90763287368564,99.92888644689155,99.95014002009748,
A,Annual,ARM,Armenia,WB_EWSA_JMP_DW_PI,Total water supply coverage by piped improved facilities (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8797000124114,89.36205880626406,89.87926247991035,90.4100801196024,90.94319615526466,91.47843438112064,92.01616776071008,92.55604632015756,93.0983965718091,93.64291452459928,94.18975597200986,94.73892754320433,95.2904147683684,95.84631620346208,96.40578218968744,96.96803715218572,97.5321639520118,98.09732450264356,98.66270918203824,99.22742954147876,99.74311907416632,99.95489411260024,99.96830449708364,
A,Annual,ARM,Armenia,WB_EWSA_JMP_ST_BS,Basic and safely managed sanitation coverage (%),URB,Urban area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.71186065673828,86.50788879394531,87.30733489990234,88.11019897460938,88.9228744506836,89.73900604248047,90.55860137939452,91.38165283203124,92.20816802978516,93.03813934326172,93.87157440185548,94.7084732055664,95.548828125,96.39264678955078,97.23992156982422,98.09066009521484,98.80784606933594,99.34437561035156,99.78558349609376,99.99364471435548,100.0,100.0,100.0,
A,Annual,ARM,Armenia,WB_EWSA_JMP_ST_BS,Basic and safely managed sanitation coverage (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.13326263427734,72.62824249267578,73.17464447021484,73.74176025390625,74.3141860961914,74.8874282836914,75.48177337646484,76.1010971069336,76.7225341796875,77.3452377319336,77.96961975097656,78.59566497802734,79.2233657836914,79.86346435546875,80.51626586914062,81.18254089355469,81.78579711914062,82.30004119873047,82.76658630371094,82.99510955810547,83.10723876953125,83.16141510009766,83.22660064697266,
A,Annual,ARM,Armenia,WB_EWSA_JMP_ST_SWR,Total sanitation coverage by sewer (%),RUR,Rural area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.36121889849892,18.55527308316084,18.74932726782276,18.94338145248469,19.13743563714661,19.33148982180853,19.52554400647045,19.71959819113238,19.9136523757943,20.10770656045622,20.30176074511814,20.49581492978012,20.68986911444205,20.88392329910397,21.07797748376589,21.27203166842781,21.46608585308974,21.66014003775166,21.85419422241358,22.0482484070755,22.24230259173743,22.24230259173743,22.24230259173743,
A,Annual,ARM,Armenia,WB_EWSA_JMP_ST_SWR,Total sanitation coverage by sewer (%),URB,Urban area,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.19444097876385,84.10617256851356,85.01790415826326,85.92963574801274,86.84136733776245,87.75309892751216,88.66483051726186,89.57656210701157,90.48829369676127,91.40002528651098,92.31175687626046,93.22348846601017,94.13522005575987,95.04695164550958,95.95868323525929,96.870414825009,97.7821464147587,98.69387800450818,99.60560959425788,99.99364559288122,100.0,100.0,100.0,
A,Annual,ARM,Armenia,WB_EWSA_JMP_ST_SWR,Total sanitation coverage by sewer (%),_T,Total,PT_POP,Percentage of population,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.28626963946108,60.76022298581503,61.31760909753384,61.90635649357706,62.49368023247428,63.07889526502483,63.66337222760468,64.24572895138542,64.82735243854272,65.4068458611736,65.98490248350774,66.56152641399973,67.13670509079428,67.72825956480823,68.33669092586999,68.96327183844647,69.60778003555767,70.27074159088025,70.95343404117426,71.32454927655603,71.47303234500008,71.56478965958502,71.67520759102274,
A,Annual,ARM,Armenia,WB_EWSA_SDG_3_1A,Monitoring (availability etc.) (SDG 3.1.a),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,50.0
A,Annual,ARM,Armenia,WB_EWSA_SDG_3_1B,Sustainable & efficient use management (SDG 3.1.b),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,60.0
A,Annual,ARM,Armenia,WB_EWSA_SDG_3_1C,Pollution control (SDG 3.1.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,40.0
A,Annual,ARM,Armenia,WB_EWSA_SDG_3_1D,Ecosystems & biodiversity (SDG 3.1.d),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,40.0
A,Annual,ARM,Armenia,WB_EWSA_SDG_3_1E,Disaster Risk Reduction (SDG 3.1.e),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,30.0
A,Annual,ARM,Armenia,WB_EWSA_SDG_3_2A,Basin management (SDG 3.2.a),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,50.0
A,Annual,ARM,Armenia,WB_EWSA_SDG_3_2B,Aquifer management (SDG 3.2.b),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,40.0
A,Annual,ARM,Armenia,WB_EWSA_SDG_3_2C,Data & info sharing within country (SDG 3.2.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,50.0
A,Annual,ARM,Armenia,WB_EWSA_SDG_3_2D,Transboundary data & info sharing (SDG 3.2.d),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,50.0
A,Annual,ARM,Armenia,WB_EWSA_SDG_6_5_1,Degree of IWRM implementation (SDG 3.1.c),_T,Total,IX_0T100,Score 0-100,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.94444444444444,,,46.0
A,Annual,AUT,Austria,WB_EWSA_AS_4190,Total renewable water resources per capita,_T,Total,M3_IH_YR,Cubic meters per inhabitant per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,10756.714813464,10687.147845068,10612.551848872,10533.752134712,10479.292069199,10443.125889665,10406.734563578,10360.504211205,10300.587584226,10243.760633505,10226.419777817,10253.595026545,10271.722081307,10267.814195114,10276.141207141,10293.652605255,10293.56396569,10267.515694631,10260.029013302,10276.196928965,10276.805831195,10271.923053381,10265.021180689,10258.353395654,10243.44057262,10196.305787867,10117.682844889,10016.578274983,9907.287173111,9826.120661474,9788.168661358,9773.18906077,9760.185827909,9749.299951329,9738.714183904,9719.921159806,9696.829922845,9661.495756216,9614.389957677,9565.900188142,9506.341904579,9441.98248093,9395.520960476,9364.884839637,9335.29234303,9310.891010329,9288.600770918,9257.416954298,9215.331702722,9161.216902009,9090.040182189,8988.853474631,8892.281511093,8830.771727619,8787.952474934,8749.136909467,8709.390505195,8665.050305803,8571.733995596,
A,Annual,AUT,Austria,WB_EWSA_AS_4192,Dependency ratio,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,29.214929215,
A,Annual,AUT,Austria,WB_EWSA_AS_4254,Agricultural water withdrawal as % of total water withdrawal,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,2.692837053,3.304107714,3.898476685,4.476635407,5.039238112,5.586904296,4.96516112,4.358817889,3.767309441,3.190097936,2.62667122,2.677017802,2.729332132,2.783731871,2.84034425,2.899307066,2.819601872,2.744161796,2.735333072,2.726504349,2.748553192,2.770961554,2.793738301,2.738467165,2.682180676,2.624850596,2.56644763,2.506941377,2.446300275,2.355425693,2.265036816,2.4391412,2.616297942,2.79658802,2.980095305,3.166906687,3.357112213,3.550805233,3.74808255,3.949044586,4.502558107,5.236530714,5.23569052,
A,Annual,AUT,Austria,WB_EWSA_AS_4255,Municipal water withdrawal as % of total withdrawal,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,16.701573814,17.356005806,17.992342694,18.61132474,19.213652372,19.799988826,19.420951877,19.051303287,18.690698513,18.338809668,17.995324525,18.377727212,18.775075739,19.188263786,19.618257733,20.066104201,19.443974511,18.855135699,18.542629722,18.23213458,18.193895158,18.15503222,18.115530391,18.089960363,18.063920604,18.037398049,18.010379146,17.982849831,17.954795502,19.5577288,21.152094779,21.619061987,22.094215955,22.577773879,23.069960707,23.571009488,24.081161739,24.600667833,25.12978741,25.668789809,15.250236929,1.434978336,1.450792954,
A,Annual,AUT,Austria,WB_EWSA_AS_4256,Industrial water withdrawal as % of total water withdrawal,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,80.605589133,79.33988648,78.109180622,76.912039854,75.747109516,74.613106878,75.613887004,76.589878825,77.541992046,78.471092396,79.378004255,78.945254986,78.495592129,78.028004343,77.541398017,77.034588733,77.736423617,78.400702505,78.722065702,79.041361071,79.05755165,79.074006225,79.090731308,79.171572472,79.253898721,79.337751355,79.423173224,79.510208792,79.598904223,78.086845506,76.582868406,75.941796813,75.289486104,74.625638101,73.949943988,73.262083825,72.561726048,71.848526935,71.12213004,70.382165605,80.247204964,93.32849095,93.313516526,
A,Annual,AUT,Austria,WB_EWSA_AS_4257,Total water withdrawal per capita,_T,Total,M3_IH_YR,Cubic meters per inhabitant per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,442.768976656,447.927970404,453.876217834,460.876190607,467.188619066,473.248779234,478.936559659,484.627322735,489.915945781,493.627177656,495.740416458,481.556346798,467.172580097,454.290518046,443.516157092,433.831485064,445.501609489,457.238403509,458.220916151,458.812803576,454.050975845,448.738000448,442.909496708,436.70102402,430.032147694,423.197573747,417.211245464,411.959683776,406.779056218,406.80584083,406.919395724,402.05949998,396.753795272,390.966480622,384.498312507,376.825806743,369.421392549,363.53326392,358.453935908,353.568724527,308.694650674,264.075493219,261.273512559,
A,Annual,AUT,Austria,WB_EWSA_AS_4261,Fresh surface water withdrawal,_T,Total,M3_YEAR,Cubic meters per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,2.205,2.2026,2.2002,2.1978,2.1954,2.193,2.2662,2.3394,2.4126,2.4858,2.559,2.5038,2.4486,2.3934,2.3382,2.283,2.3885,2.494,2.5225,2.551,2.530124386,2.509944626,2.489069012,2.481501603,2.473934193,2.466366783,2.458799373,2.451231963,2.443664553,2.436097143,2.428529733,2.370693096,2.312856459,2.255019822,2.197183185,2.139346548,2.081509911,2.023673274,1.965836637,1.908,1.908,1.908,1.908,
A,Annual,AUT,Austria,WB_EWSA_AS_4262,Fresh groundwater withdrawal,_T,Total,M3_YEAR,Cubic meters per year,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,9,Billions,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,1.135,1.1848,1.2346,1.2844,1.3342,1.384,1.3564,1.3288,1.3012,1.2736,1.246,1.2296,1.2132,1.1968,1.1804,1.164,1.156,1.148,1.1315,1.115,1.105875614,1.097055374,1.087930988,1.084623397,1.081315807,1.078008217,1.074700627,1.071393037,1.068085447,1.064777857,1.061470267,1.080418015,1.099365764,1.118313512,1.13726126,1.156209008,1.175156756,1.194104504,1.213052252,1.232,1.232,1.232,1.232,
A,Annual,AUT,Austria,WB_EWSA_AS_4324,Percentage of area equipped for irrigation by surface water,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.954079435,20.247262018,21.931281983,23.920843753,21.726249259,19.900497512,18.357810414,19.443789771,20.666332665,22.055137845,22.052927025,22.052927025,22.052927025,17.981642378,22.052927025,22.052927025,
A,Annual,AUT,Austria,WB_EWSA_AS_4328,Percentage of the area equipped for irrigation actually irrigated,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.555648013,46.033004158,44.512258467,43.187704234,41.852795421,40.507410132,39.65354471,38.770472498,37.856668879,35.286569718,33.511974544,35.215189873,37.425691393,34.776206399,32.032963381,28.791997391,34.445980644,39.149706015,43.124165554,41.703983031,40.105210421,38.295739348,38.291900561,38.291900561,38.291900561,31.222669947,38.291900561,38.291900561,
A,Annual,AUT,Austria,WB_EWSA_AS_4331,Percentage of the cultivated area equipped for irrigation,_T,Total,PT,Percentage,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.443699732,6.473755047,6.508451657,6.496337386,6.484223114,6.472108844,6.41746685,6.318223443,6.231435601,7.279457552,8.25464851,8.199557155,8.038088643,7.570310504,7.000721148,6.435518858,7.106463611,7.783018868,8.443598957,7.984381248,7.54137769,7.06765106,7.147104549,7.156281832,7.164607871,8.784970389,7.174660847,7.190076772,
A,Annual,AUT,Austria,WB_EWSA_AS_4471,Dam capacity per capita,_T,Total,M3_POP,Cubic meters per person,WB_EWSA,Europe and Central Asia (ECA) Water Security Assessment,0,Units,A,Normal value,PU,Public,97.391877365,96.762014273,103.393844911,102.626130836,108.838979406,177.546580441,176.927881062,193.34274268,192.224607428,198.678858104,198.342530311,203.224405932,215.878020061,242.88600374,243.082979906,243.497213494,251.510053911,255.630747893,255.444351689,255.84688493,267.368893021,267.241859104,278.952280863,278.77108359,278.365827144,277.084937852,277.057835123,274.289235466,271.296459694,269.073834381,268.034574785,267.624380497,267.268306127,266.970212438,266.680336797,266.165717525,265.533398029,264.565823945,263.275901068,261.948080184,260.317164355,258.554776379,257.282496108,256.443571085,255.633224173,254.965029636,254.354644277,253.500721411,252.348278814,250.866424741,248.917355156,246.14650628,243.502025369,241.81767059,240.645128454,239.582221393,238.493824683,237.279633663,234.724304021,
